"longitude","latitude","genus","species","country"
-70.716667,-32.626111,"Mepraia","Mepraia spinolai","CL"
-70.670891,-33.195205,"Mepraia","Mepraia spinolai","CL"
-70.716667,-32.626111,"Mepraia","Mepraia spinolai","CL"
-70.716667,-32.626111,"Mepraia","Mepraia spinolai","CL"
-70.8,-30,"Mepraia","Mepraia spinolai","CL"
-70.8,-33.2,"Mepraia","Mepraia spinolai","CL"
-70.716667,-32.626111,"Mepraia","Mepraia spinolai","CL"
-70.7,-32.7,"Mepraia","Mepraia spinolai","CL"
-71.075556,-28.147778,"Mepraia","Mepraia spinolai","CL"
-70.517222,-28.7225,"Mepraia","Mepraia spinolai","CL"
-71,-31.2,"Mepraia","Mepraia spinolai","CL"
-71.105278,-31.507778,"Mepraia","Mepraia spinolai","CL"
-71.1,-31.6,"Mepraia","Mepraia spinolai","CL"
-70.71519,-30.019,"Mepraia","Mepraia spinolai","CL"
-69.901667,-26.750278,"Mepraia","Mepraia spinolai","CL"
-71.005096,-31.179097,"Mepraia","Mepraia spinolai","CL"
-70.731762,-29.260776,"Mepraia","Mepraia spinolai","CL"
-71.00482,-31.17901,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-71.5478,-35.7336,"Mepraia","Mepraia spinolai","CL"
-99.191111,19.406667,"Mepraia","Mepraia spinolai","MX"
-99.191111,19.406667,"Mepraia","Mepraia spinolai","MX"
-99.191111,19.406667,"Mepraia","Mepraia spinolai","MX"
-79.711942,-4.626625,"Panstrongylus","Panstrongylus chinai","PE"
-79.577193,-6.908216,"Panstrongylus","Panstrongylus chinai","PE"
-71.6556,8.61497,"Panstrongylus","Panstrongylus chinai","VE"
-79.30844,-4.074325,"Panstrongylus","Panstrongylus chinai","EC"
-79.811305,-4.049162,"Panstrongylus","Panstrongylus chinai","EC"
-79.696173,-4.110151,"Panstrongylus","Panstrongylus chinai","EC"
-79.611677,-4.134157,"Panstrongylus","Panstrongylus chinai","EC"
-79.822384,-4.078609,"Panstrongylus","Panstrongylus chinai","EC"
-79.537865,-4.143083,"Panstrongylus","Panstrongylus chinai","EC"
-79.435224,-4.231177,"Panstrongylus","Panstrongylus chinai","EC"
-79.726519,-4.062427,"Panstrongylus","Panstrongylus chinai","EC"
-79.585142,-4.103259,"Panstrongylus","Panstrongylus chinai","EC"
-79.706245,-4.080644,"Panstrongylus","Panstrongylus chinai","EC"
-79.537865,-4.143083,"Panstrongylus","Panstrongylus chinai","EC"
-79.553017,-4.321627,"Panstrongylus","Panstrongylus chinai","EC"
-79.763901,-3.990056,"Panstrongylus","Panstrongylus chinai","EC"
-79.276051,-3.477444,"Panstrongylus","Panstrongylus chinai","EC"
-77.992087,-9.419725,"Panstrongylus","Panstrongylus chinai","PE"
-77.1375,-4.723333,"Panstrongylus","Panstrongylus chinai","PE"
-77.1375,-4.723333,"Panstrongylus","Panstrongylus chinai","PE"
-79.733333,-5.95,"Panstrongylus","Panstrongylus chinai","PE"
-76.666667,-8.75,"Panstrongylus","Panstrongylus chinai","PE"
-79.733333,-5.95,"Panstrongylus","Panstrongylus chinai","PE"
-76.666667,-8.75,"Panstrongylus","Panstrongylus chinai","PE"
-43.937801,-19.920799,"Panstrongylus","Panstrongylus chinai","BR"
-43.937801,-19.920799,"Panstrongylus","Panstrongylus chinai","BR"
-78.530755,-5.636136,"Panstrongylus","Panstrongylus chinai","PE"
-78.045205,-7.816461,"Panstrongylus","Panstrongylus chinai","PE"
-78.300663,-9.471831,"Panstrongylus","Panstrongylus chinai","PE"
-79.835977,-4.136233,"Panstrongylus","Panstrongylus chinai","EC"
-79.353659,-3.989679,"Panstrongylus","Panstrongylus chinai","EC"
-77.870848,-6.230155,"Panstrongylus","Panstrongylus chinai","PE"
-79.96683,-5.19089,"Panstrongylus","Panstrongylus chinai","PE"
-79.71472,-4.6389,"Panstrongylus","Panstrongylus chinai","PE"
-77.266377,-11.574135,"Panstrongylus","Panstrongylus chinai","PE"
-79.6931,-4.0289,"Panstrongylus","Panstrongylus chinai","EC"
-79.140742,-7.847995,"Panstrongylus","Panstrongylus chinai","PE"
-79.844298,-6.776597,"Panstrongylus","Panstrongylus chinai","PE"
-80.721442,-3.935831,"Panstrongylus","Panstrongylus chinai","PE"
-77.892461,-8.871047,"Panstrongylus","Panstrongylus chinai","PE"
-78.945795,-6.62004,"Panstrongylus","Panstrongylus chinai","PE"
-80.152603,-4.261886,"Panstrongylus","Panstrongylus chinai","EC"
-77.865788,-6.572629,"Panstrongylus","Panstrongylus chinai","PE"
-79.815667,-6.863125,"Panstrongylus","Panstrongylus chinai","PE"
-80.686432,-4.903638,"Panstrongylus","Panstrongylus chinai","PE"
-78.172119,-8.146884,"Panstrongylus","Panstrongylus chinai","PE"
-78.821275,-6.376045,"Panstrongylus","Panstrongylus chinai","PE"
-78.150676,-10.066412,"Panstrongylus","Panstrongylus chinai","PE"
-80.347938,-4.386137,"Panstrongylus","Panstrongylus chinai","EC"
-78.512786,-7.161747,"Panstrongylus","Panstrongylus chinai","PE"
-79.414121,-7.238496,"Panstrongylus","Panstrongylus chinai","PE"
-79.5772,-6.90821,"Panstrongylus","Panstrongylus chinai","PE"
-78.67391,-8.54249,"Panstrongylus","Panstrongylus chinai","PE"
-79.553017,-4.321627,"Panstrongylus","Panstrongylus chinai","EC"
-79.516402,-7.178852,"Panstrongylus","Panstrongylus chinai","PE"
-81.031299,-5.121868,"Panstrongylus","Panstrongylus chinai","PE"
-78.384223,-5.861582,"Panstrongylus","Panstrongylus chinai","PE"
-77.454421,-9.723158,"Panstrongylus","Panstrongylus chinai","PE"
-78.798618,-5.709441,"Panstrongylus","Panstrongylus chinai","PE"
-78.805674,-6.980709,"Panstrongylus","Panstrongylus chinai","PE"
-78.58887,-9.07211,"Panstrongylus","Panstrongylus chinai","PE"
-77.609219,-9.780803,"Panstrongylus","Panstrongylus chinai","PE"
-78.805111,-7.366643,"Panstrongylus","Panstrongylus chinai","PE"
-76.924735,-11.309636,"Panstrongylus","Panstrongylus chinai","PE"
-79.608097,-6.274675,"Panstrongylus","Panstrongylus chinai","PE"
-78.142191,-6.866651,"Panstrongylus","Panstrongylus chinai","PE"
-78.564666,-7.903536,"Panstrongylus","Panstrongylus chinai","PE"
-79.42483,-4.54159,"Panstrongylus","Panstrongylus chinai","EC"
-78.087971,-7.513228,"Panstrongylus","Panstrongylus chinai","PE"
-78.625477,-8.552842,"Panstrongylus","Panstrongylus chinai","PE"
-79.002342,-8.163704,"Panstrongylus","Panstrongylus chinai","PE"
-79.790447,-6.638223,"Panstrongylus","Panstrongylus chinai","PE"
-77.10249,-10.09411,"Panstrongylus","Panstrongylus chinai","PE"
-77.528779,-9.526115,"Panstrongylus","Panstrongylus chinai","PE"
-79.564839,-7.404068,"Panstrongylus","Panstrongylus chinai","PE"
-80.271159,-3.494982,"Panstrongylus","Panstrongylus chinai","PE"
-79.002477,-5.147021,"Panstrongylus","Panstrongylus chinai","PE"
-79.563092,-7.337921,"Panstrongylus","Panstrongylus chinai","PE"
-79.450701,-5.239007,"Panstrongylus","Panstrongylus chinai","PE"
-77.62927,-8.55477,"Panstrongylus","Panstrongylus chinai","PE"
-78.813487,-7.976638,"Panstrongylus","Panstrongylus chinai","PE"
-80.654888,-5.178288,"Panstrongylus","Panstrongylus chinai","PE"
-68.254486,10.282892,"Panstrongylus","Panstrongylus geniculatus","VE"
-68.254486,10.282892,"Panstrongylus","Panstrongylus geniculatus","VE"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.883333,9.3,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-79.573056,8.952222,"Panstrongylus","Panstrongylus geniculatus","PA"
-84.545555,14.07,"Panstrongylus","Panstrongylus geniculatus","NI"
-75.078596,6.913269,"Panstrongylus","Panstrongylus geniculatus","CO"
-61.2897,10.6928,"Panstrongylus","Panstrongylus geniculatus","TT"
-73.508791,6.701168,"Panstrongylus","Panstrongylus geniculatus","CO"
-84.618561,10.383076,"Panstrongylus","Panstrongylus geniculatus","CR"
-40.676034,-20.411351,"Panstrongylus","Panstrongylus geniculatus","BR"
-53.359237,4.612676,"Panstrongylus","Panstrongylus geniculatus","GF"
-52.122586,4.218673,"Panstrongylus","Panstrongylus geniculatus","GF"
-83.414869,8.500983,"Panstrongylus","Panstrongylus geniculatus","CR"
-54.186319,3.945785,"Panstrongylus","Panstrongylus geniculatus","GF"
-54.110509,3.793828,"Panstrongylus","Panstrongylus geniculatus","GF"
-84.61843,10.38308,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.700822,9.120256,"Panstrongylus","Panstrongylus geniculatus","PA"
-73.387223,6.861881,"Panstrongylus","Panstrongylus geniculatus","CO"
-84.230482,10.673383,"Panstrongylus","Panstrongylus geniculatus","CR"
-61.402162,10.71126,"Panstrongylus","Panstrongylus geniculatus","TT"
-52.771141,5.097645,"Panstrongylus","Panstrongylus geniculatus","GF"
-84.005793,10.431098,"Panstrongylus","Panstrongylus geniculatus","CR"
-77.601231,-0.675569,"Panstrongylus","Panstrongylus geniculatus","EC"
-84.005958,10.431083,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.699694,9.118111,"Panstrongylus","Panstrongylus geniculatus","PA"
-54.201025,5.270267,"Panstrongylus","Panstrongylus geniculatus","GF"
-53.24036,3.91451,"Panstrongylus","Panstrongylus geniculatus","GF"
-83.659869,8.68054,"Panstrongylus","Panstrongylus geniculatus","CR"
-83.503519,8.449922,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.564842,8.980388,"Panstrongylus","Panstrongylus geniculatus","PA"
-60.115285,-2.589057,"Panstrongylus","Panstrongylus geniculatus","BR"
-84.112869,10.466047,"Panstrongylus","Panstrongylus geniculatus","CR"
-80.782127,8.537411,"Panstrongylus","Panstrongylus geniculatus","PA"
-83.426117,8.57753,"Panstrongylus","Panstrongylus geniculatus","CR"
-60.021731,-3.119027,"Panstrongylus","Panstrongylus geniculatus","BR"
-75.514915,7.12744,"Panstrongylus","Panstrongylus geniculatus","CO"
-84.606569,9.755052,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.888373,9.329863,"Panstrongylus","Panstrongylus geniculatus","PA"
-83.336587,8.404095,"Panstrongylus","Panstrongylus geniculatus","CR"
-75.739572,6.982651,"Panstrongylus","Panstrongylus geniculatus","CO"
-55.931865,-9.597604,"Panstrongylus","Panstrongylus geniculatus","BR"
-84.00713,10.430754,"Panstrongylus","Panstrongylus geniculatus","CR"
-61.289532,10.692591,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.458645,10.655872,"Panstrongylus","Panstrongylus geniculatus","TT"
-73.700296,4.05977,"Panstrongylus","Panstrongylus geniculatus","CO"
-76.382068,-6.550248,"Panstrongylus","Panstrongylus geniculatus","PE"
-59.73356,-2.04494,"Panstrongylus","Panstrongylus geniculatus","BR"
-73.424944,4.389467,"Panstrongylus","Panstrongylus geniculatus","CO"
-61.298273,10.717699,"Panstrongylus","Panstrongylus geniculatus","TT"
-79.9386,9.293,"Panstrongylus","Panstrongylus geniculatus","PA"
-76.61389,-0.67444,"Panstrongylus","Panstrongylus geniculatus","EC"
-84.3397324,10.9738569,"Panstrongylus","Panstrongylus geniculatus","NI"
-84.3397324,10.9738569,"Panstrongylus","Panstrongylus geniculatus","NI"
-79.9386,9.293,"Panstrongylus","Panstrongylus geniculatus","PA"
-76.61389,-0.67444,"Panstrongylus","Panstrongylus geniculatus","EC"
-84.3397324,10.9738569,"Panstrongylus","Panstrongylus geniculatus","NI"
-79.9386,9.293,"Panstrongylus","Panstrongylus geniculatus","PA"
-84.01667,10.43333,"Panstrongylus","Panstrongylus geniculatus","CR"
-76.61389,-0.67444,"Panstrongylus","Panstrongylus geniculatus","EC"
-84.3397324,10.9738569,"Panstrongylus","Panstrongylus geniculatus","NI"
-84.3397324,10.9738569,"Panstrongylus","Panstrongylus geniculatus","NI"
-50.583588,-6.034425,"Panstrongylus","Panstrongylus geniculatus","BR"
-50.583586,-6.034416,"Panstrongylus","Panstrongylus geniculatus","BR"
-50.583615,-6.034542,"Panstrongylus","Panstrongylus geniculatus","BR"
-82.95982,8.785934,"Panstrongylus","Panstrongylus geniculatus","CR"
-61.515952,10.743511,"Panstrongylus","Panstrongylus geniculatus","TT"
-73.581998,4.07371,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.57612,4.287461,"Panstrongylus","Panstrongylus geniculatus","CO"
-55.062168,5.227974,"Panstrongylus","Panstrongylus geniculatus","SR"
-72.717092,-7.56143,"Panstrongylus","Panstrongylus geniculatus","BR"
-52.278351,4.611737,"Panstrongylus","Panstrongylus geniculatus","GF"
-59.974752,-2.929474,"Panstrongylus","Panstrongylus geniculatus","BR"
-64.241008,5.357437,"Panstrongylus","Panstrongylus geniculatus","VE"
-84.006142,10.431279,"Panstrongylus","Panstrongylus geniculatus","CR"
-73.875445,6.259647,"Panstrongylus","Panstrongylus geniculatus","CO"
-82.709322,9.637133,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.120833,10.451389,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.617128,10.383397,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.617072,10.383222,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.005944,10.431113,"Panstrongylus","Panstrongylus geniculatus","CR"
-78.58847,-3.623774,"Panstrongylus","Panstrongylus geniculatus","EC"
-61.392417,10.641959,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.392417,10.641959,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.516667,10.663889,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.25,10.5,"Panstrongylus","Panstrongylus geniculatus","TT"
-84,10,"Panstrongylus","Panstrongylus geniculatus","CR"
-61.392417,10.641959,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.516667,10.663889,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.468351,10.279694,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.516667,10.663889,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.25,10.5,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.516667,10.663889,"Panstrongylus","Panstrongylus geniculatus","TT"
-74.134417,10.877028,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.121944,9.831111,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.121944,9.831111,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.121944,9.831111,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.121944,9.831111,"Panstrongylus","Panstrongylus geniculatus","CO"
-84.005875,10.430938,"Panstrongylus","Panstrongylus geniculatus","CR"
-83.179179,8.805849,"Panstrongylus","Panstrongylus geniculatus","CR"
-83.19075,9.926639,"Panstrongylus","Panstrongylus geniculatus","CR"
-76.152222,8,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.012778,10.767389,"Panstrongylus","Panstrongylus geniculatus","CO"
-83.283915,8.387385,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.699028,9.115656,"Panstrongylus","Panstrongylus geniculatus","PA"
-76.279014,-0.438139,"Panstrongylus","Panstrongylus geniculatus","EC"
-85.385323,15.257713,"Panstrongylus","Panstrongylus geniculatus","HN"
-82.782922,9.639814,"Panstrongylus","Panstrongylus geniculatus","CR"
-76.149939,-0.637093,"Panstrongylus","Panstrongylus geniculatus","EC"
-85.316147,15.254308,"Panstrongylus","Panstrongylus geniculatus","HN"
-74.380305,5.069457,"Panstrongylus","Panstrongylus geniculatus","CO"
-82.782922,9.639814,"Panstrongylus","Panstrongylus geniculatus","CR"
-85.315264,15.255861,"Panstrongylus","Panstrongylus geniculatus","HN"
-85.314203,15.293269,"Panstrongylus","Panstrongylus geniculatus","HN"
-84.154427,10.480519,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.649078,9.077842,"Panstrongylus","Panstrongylus geniculatus","PA"
-85.317417,15.257622,"Panstrongylus","Panstrongylus geniculatus","HN"
-66.860257,10.472496,"Panstrongylus","Panstrongylus geniculatus","VE"
-61.289398,10.684811,"Panstrongylus","Panstrongylus geniculatus","TT"
-61.289398,10.684811,"Panstrongylus","Panstrongylus geniculatus","TT"
-84.181063,10.686141,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.791946,9.016175,"Panstrongylus","Panstrongylus geniculatus","PA"
-55.082936,5.181057,"Panstrongylus","Panstrongylus geniculatus","SR"
-84.005936,10.431045,"Panstrongylus","Panstrongylus geniculatus","CR"
-85.31546,15.256753,"Panstrongylus","Panstrongylus geniculatus","HN"
-79.263338,0.460843,"Panstrongylus","Panstrongylus geniculatus","EC"
-74.364981,4.611929,"Panstrongylus","Panstrongylus geniculatus","CO"
-77.826215,-0.993463,"Panstrongylus","Panstrongylus geniculatus","EC"
-80.139194,8.614894,"Panstrongylus","Panstrongylus geniculatus","PA"
-75.210048,6.576645,"Panstrongylus","Panstrongylus geniculatus","CO"
-83.854133,9.26538,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.837158,9.166517,"Panstrongylus","Panstrongylus geniculatus","PA"
-44.716745,-23.219711,"Panstrongylus","Panstrongylus geniculatus","BR"
-59.148248,7.557989,"Panstrongylus","Panstrongylus geniculatus","GY"
-67.477317,-15.458283,"Panstrongylus","Panstrongylus geniculatus","BO"
-83.283915,8.387385,"Panstrongylus","Panstrongylus geniculatus","CR"
-74.380305,5.069457,"Panstrongylus","Panstrongylus geniculatus","CO"
-79.837158,9.166517,"Panstrongylus","Panstrongylus geniculatus","PA"
-84.006971,10.430623,"Panstrongylus","Panstrongylus geniculatus","CR"
-43.132158,-22.381968,"Panstrongylus","Panstrongylus geniculatus","BR"
-77.814783,-0.99456,"Panstrongylus","Panstrongylus geniculatus","EC"
-82.9,9.62,"Panstrongylus","Panstrongylus geniculatus","CR"
-82.9,9.62,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.811923,10.799693,"Panstrongylus","Panstrongylus geniculatus","CR"
-84.006979,10.430628,"Panstrongylus","Panstrongylus geniculatus","CR"
-79.69815,9.118342,"Panstrongylus","Panstrongylus geniculatus","PA"
-35.856274,-8.694097,"Panstrongylus","Panstrongylus geniculatus","BR"
-69.609065,-13.136265,"Panstrongylus","Panstrongylus geniculatus","PE"
-35.855774,-8.694282,"Panstrongylus","Panstrongylus geniculatus","BR"
-72.199,5.803,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.548,4.286,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.034,5.917,"Panstrongylus","Panstrongylus geniculatus","CO"
-74.968,10.751,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.11166,-0.5772,"Panstrongylus","Panstrongylus geniculatus","CO"
-74.979,10.969,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.597,2.58,"Panstrongylus","Panstrongylus geniculatus","CO"
-69.90694,-3.9413,"Panstrongylus","Panstrongylus geniculatus","CO"
-76.346,8.882,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.521,4.223,"Panstrongylus","Panstrongylus geniculatus","CO"
-69.90694,-3.9413,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.638,4.145,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.64,2.566,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.64,2.566,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.64,2.566,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.64,2.566,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.521,4.22277,"Panstrongylus","Panstrongylus geniculatus","CO"
-74.51317,4.63211,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.412,6.88,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.449,0.107,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.64,2.567,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.627,2.334,"Panstrongylus","Panstrongylus geniculatus","CO"
-78.725,1.534,"Panstrongylus","Panstrongylus geniculatus","CO"
-71.953,6.40555,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.641,4.141,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.609,7.837,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.66,7.712,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.199,5.803,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.424,5.626,"Panstrongylus","Panstrongylus geniculatus","CO"
-69.90694,-3.9413,"Panstrongylus","Panstrongylus geniculatus","CO"
-74.524,4.434,"Panstrongylus","Panstrongylus geniculatus","CO"
-73.105,7.071,"Panstrongylus","Panstrongylus geniculatus","CO"
-72.609,7.837,"Panstrongylus","Panstrongylus geniculatus","CO"
-75.521,8.827,"Panstrongylus","Panstrongylus geniculatus","CO"
-76.149872,-0.637091,"Panstrongylus","Panstrongylus geniculatus","EC"
-85.247645,15.06756,"Panstrongylus","Panstrongylus geniculatus","HN"
